CITY,STATE
Kokkelert,Limburg
Koks,Noord-Brabant
Kokswijk,Groningen
Kolderveen,Drenthe
Kolderveensche Bovenboer,Drenthe
Kolderveense Bovenboer,Drenthe
Kolderwolde,Friesland
Kolham,Groningen
Kolhol,Groningen
Kolhorn,Noord-Holland
Kollum,Friesland
Kollumeroudzijl,Friesland
Kollumerpomp,Friesland
Kollumersweach,Friesland
Kollumerzwaag,Friesland
Kolthoorn,Gelderland
Kommerdijk,Gelderland
Kommerzijl,Groningen
Koninginnehaven,Zeeland
Koningsbeemd,Limburg
Koningsbosch,Limburg
Koningshoeven,Noord-Brabant
Koningslaagte,Groningen
Koningslust,Limburg
Koningsoord,Groningen
Koog aan de Zaan,Noord-Holland
Kooi, De,Zuid-Holland
Kooihuizen,Friesland
Kooiplaats,Friesland
Kooisloot,Friesland
Kooiwijk,Zuid-Holland
Kooldert,Noord-Brabant
Koolwijk,Zuid-Holland
Kootstertille,Friesland
Kootwijk,Gelderland
Kootwijkerbroek,Gelderland
Kop van 't Land,Zuid-Holland
Kopaf,Groningen
Kopstukken,Groningen
Korengarst,Groningen
Korhorn,Groningen
Korn,Noord-Brabant
Kornhorn,Groningen
Kornwerderzand,Friesland
Korte Akkers,Groningen
Korte Heide,Limburg
Kortehemmen,Friesland
Kortenhoef,Noord-Holland
Kortenhoeven,Utrecht
Kortenoord,Zuid-Holland
Korteraar,Zuid-Holland
Korteven,Noord-Brabant
Kortezwaag,Friesland
Kortgene,Zeeland
Kortgerecht,Utrecht
Kortland,Zuid-Holland
Kortrijk,Utrecht
Kortwoude,Friesland
Kosberg,Limburg
Kostverloren,Groningen
Kostvlies,Drenthe
Kotten,Gelderland
Koudehoek,Groningen
Koudehuizum,Friesland
Koudekerk aan den Rijn,Zuid-Holland
Koudekerke,Zeeland
Koudenhoek,Gelderland
Koudhoorn,Gelderland
Koudum,Friesland
Koufurderrige,Friesland
Koulen,Limburg
Kouwenberg,Noord-Brabant
Kröddeburen,Groningen
Kraaienburg,Noord-Holland
Kraan,Limburg
Kraanmeer,Noord-Brabant
Kraanven,Noord-Brabant
Krab(be)buren (?),Friesland
Krabbendam,Noord-Holland
Krabbendijke,Zeeland
Krabbenhoek,Zeeland
Krachtighuizen,Gelderland
Kraggenburg,Flevoland
Krakeel,Drenthe
Kralingse Veer,Zuid-Holland
Kraloo,Drenthe
Kranenbroek,Noord-Brabant
Kranenburg,Gelderland
Kranendijk,Zuid-Holland
Krangeweer,Groningen
Krassum,Groningen
Kreek,Noord-Brabant
Kreiel,Noord-Brabant
Kreielt,Noord-Brabant
Kreijel,Limburg
Kreijl,Noord-Brabant
Kreil,Noord-Holland
Kreileroord,Noord-Holland
Kreitsberg,Noord-Brabant
Kremsel (?),Noord-Brabant
Kreverhille,Zeeland
Krewerd,Groningen
Krimpen aan de Lek,Zuid-Holland
Krimpen aan den IJssel,Zuid-Holland
Krimpenerwaard,Zuid-Holland
Kring van Dorth,Gelderland
Krolhoek,Noord-Brabant
Kromme Mijdrecht,Utrecht
Kromme-Elleboog,Groningen
Kromme(-)Elleboog,Groningen
Krommenhoeke,Zeeland
Krommenie,Noord-Holland
Krommeniedijk,Noord-Holland
Kromwijk,Utrecht
Kronenberg,Limburg
Kroonsfeld,Groningen
Kropswolde,Groningen
Kruiningen,Zeeland
Kruiningergors,Zuid-Holland
Kruis,Limburg
Kruisberg,Limburg
Kruisdijk,Zeeland
Kruisdorp,Zeeland
Kruiselwerk,Groningen
Kruishaar,Gelderland
Kruishoeve,Limburg
Kruisland,Noord-Brabant
Kruispad,Zeeland
Kruispolderhaven,Zeeland
Kruispunt,Noord-Brabant
Kruisstraat,Noord-Brabant
Kruisweg,Groningen
Kubaard,Friesland
Kudelstaart,Noord-Holland
Kuikhorne,Friesland
Kuiksche Heide,Noord-Brabant
Kuikseind,Noord-Brabant
Kuilenrode,Noord-Brabant
Kuinre,Overijssel
Kuipersveer,Zuid-Holland
Kuitaart,Zeeland
Kuivezand,Noord-Brabant
Kulert,Noord-Brabant
Kulsdom,Gelderland
Kunrade,Limburg
Kuttingen,Limburg
Kuundert,Noord-Brabant
Kuzemer,Groningen
Kuzemerbalk,Groningen
Kwaalburg,Noord-Brabant
Kwadendamme,Zeeland
Kwadijk,Noord-Holland
Kwakkel,Zeeland
Kwartier,Noord-Brabant
Kwintshel,Zuid-Holland
Kwintsheul,Zuid-Holland
l'Air Pur,Noord-Brabant
Laad en Zaad,Friesland
Laag Spul,Noord-Brabant
Laag Zuthem,Overijssel
Laag-Caestert,Limburg
Laag-Heukelom,Noord-Brabant
Laag-Keppel,Gelderland
Laag-Soeren,Gelderland
Laagduurswoude,Friesland
Laageind,Noord-Brabant
Laaghalen,Drenthe
Laaghalerveen,Drenthe
Laagheide,Limburg
Laagnieuwkoop,Utrecht
Laagriebroek,Limburg
Laagstraat,Noord-Brabant
Laak,Gelderland
Laar,Noord-Brabant
Laarbroek,Noord-Brabant
Laareind,Utrecht
Laarstraat,Gelderland
Laaxum,Friesland
Ladysmith,Groningen
Lage Aard,Noord-Brabant
Lage Berkt,Noord-Brabant
Lage Bijssel,Gelderland
Lage Kuilen,Limburg
Lage Mierde,Noord-Brabant
Lage Vuursche,Utrecht
Lage Weg,Zuid-Holland
Lage Wijst,Noord-Brabant
Lage Zwaluwe,Noord-Brabant
Lagebiezen,Noord-Brabant
Lagebroek,Utrecht
Lagekant,Noord-Brabant
Lageland,Groningen
Lageland GN,Groningen
Lagemeeden,Groningen
Lagenheuvel,Noord-Brabant
Lageweg,Zuid-Holland
Lakei,Limburg
Lakerveld,Utrecht
Lalleweer,Groningen
Lambertschaag,Noord-Holland
Lammerburen,Groningen
Lammerweg,Groningen
Lamperen,Noord-Brabant
Lamswaarde,Zeeland
Land van Kleef,Noord-Brabant
Landerum,Friesland
Landgraaf,Limburg
Landhorst,Noord-Brabant
Landorp,Noord-Brabant
Landsmeer,Noord-Holland
Landsrade,Limburg
Lang Hout,Limburg
Langbroek,Utrecht
Lange Heide,Limburg
Lange Linschoten,Utrecht
Lange Wijk,Groningen
Langedijk,Friesland
Langedijke,Friesland
Langedijke(n),Friesland
Langelille,Friesland
Langelo,Overijssel
Langenberg,Noord-Brabant
Langenboom,Noord-Brabant
Langendijk,Noord-Brabant
Langenholte,Overijssel
Langeraar,Zuid-Holland
Langerak,Drenthe
Langereit,Noord-Brabant
Langerijp,Groningen
Langeschouw,Noord-Brabant
Langeveen,Overijssel
Langeweegje,Zeeland
Langeweer,Groningen
Langeweg,Noord-Brabant
Langeweide,Zuid-Holland
Langezwaag,Friesland
Langlaar,Noord-Brabant
Langstraat,Limburg
Langweer,Friesland
Lankes,Noord-Brabant
Lankhorst,Overijssel
Laren,Noord-Holland
Laskwerd,Groningen
Lathum,Gelderland
Lattrop,Overijssel
Lattrop-Breklenkamp,Overijssel
Laude,Groningen
Lauderbeetse,Groningen
Laudermarke,Groningen
Lauderzwarteveen,Groningen
Lauwersoog,Groningen
Lauwerzijl,Groningen
Lede en Oudewaard,Gelderland
Ledeacker,Noord-Brabant
Leebrug,Utrecht
Leedjes,Gelderland
Leegkerk,Groningen
Leegte,Friesland
Leek,Groningen
Leemberg,Noord-Brabant
Leemdobben,Groningen
Leemhorst,Limburg
Leende,Noord-Brabant
Leenderstrijp,Noord-Brabant
Leens,Groningen
Leensel,Noord-Brabant
Leerbroek,Utrecht
Leerdam,Utrecht
Leermens,Groningen
Leersum,Utrecht
Leeuw,Limburg
Leeuwarden,Friesland
Leeuwen,Gelderland
Leeuwen,Limburg
Leeuwerik,Limburg
Leeuwte,Drenthe
Leg,Noord-Brabant
Legemeer,Friesland
Legert,Limburg
Leggeloo,Drenthe
Leiden,Zuid-Holland
Leiderdorp,Zuid-Holland
Leidschendam,Zuid-Holland
Leihoek,Noord-Holland
Leimuiden,Zuid-Holland
Leimuiderbrug,Noord-Holland
Lekermeer,Noord-Holland
Lekkerkerk,Zuid-Holland
Lekkerterp,Friesland
Lekkum,Friesland
Lellens,Groningen
Lelystad,Flevoland
Lemel,Noord-Brabant
Lemele,Overijssel
Lemelerveld,Overijssel
Lemiers,Limburg
Lemmer,Friesland
Lemselo,Overijssel
Lengel,Gelderland
Lennisheuvel,Noord-Brabant
Lent,Gelderland
Lenthe,Overijssel
Leo-Stichting,Gelderland
Leons,Friesland
Lepelstraat,Noord-Brabant
Lerop,Limburg
Lesterhuis,Groningen
Lettelbert,Groningen
Lettele,Overijssel
Leunen,Limburg
Leur,Gelderland
Leurke,Noord-Brabant
Leusden,Utrecht
Leusden-Zuid,Utrecht
Leutes,Gelderland
Leuth,Gelderland
Leutingewolde,Drenthe
Leuven,Gelderland
Leuvenheim,Gelderland
Leuvenum,Gelderland
Leveroijse Bergen,Limburg
Leveroy,Limburg
Leveroyse Bergen,Limburg
Lewedorp,Zeeland
Lexmond,Utrecht
Lhee,Drenthe
Lheebroek,Drenthe
Libeek,Limburg
Lichtaard,Friesland
Lichtenvoorde,Gelderland
Lichtmis,Overijssel
Liderdorp,Zuid-Holland
Liefkenshoek,Noord-Brabant
Liempde,Noord-Brabant
Lienden,Gelderland
Lier, De,Zuid-Holland
Lierderholthuis,Overijssel
Lieren,Gelderland
Lierhand,Zuid-Holland
Lierop,Noord-Brabant
Lies,Noord-Brabant
Lieseind,Noord-Brabant
Lieshout,Noord-Brabant
Liessel,Noord-Brabant
Liesveld,Zuid-Holland
Lieveld,Noord-Brabant
Lievelde,Gelderland
Lieveren,Drenthe
Lieving,Drenthe
Ligtenberg,Overijssel
Lijnden,Noord-Holland
Lijndonk,Noord-Brabant
Lijtshuizen,Friesland
Limbricht,Limburg
Limmen,Noord-Holland
Linde,Gelderland
Linden,Noord-Brabant
Linderveld,Drenthe
Lingen,
Lingsfort,Limburg
Linne,Limburg
Linschoten,Utrecht
Linte,Overijssel
Lintelo,Gelderland
Lintvelde,Gelderland
Lioessens,Friesland
Lions,Friesland
Lippenhuizen,Friesland
Lippenwoude,Friesland
Lisse,Zuid-Holland
Lisserbroek,Noord-Holland
Lith,Noord-Brabant
Lithoijen,Noord-Brabant
Littenserburen,Friesland
Ljussens,Friesland
Loënga,Friesland
Lobith,Gelderland
Lochem,Gelderland
Locht,Noord-Brabant
Lochtenburg,Noord-Brabant
Lochuizen,Gelderland
Loenen,Gelderland
Loenen aan de Vecht,Utrecht
Loenersloot,Utrecht
Loerbeek,Gelderland
Loeswijk,Noord-Brabant
Loete,Zuid-Holland
Loil,Gelderland
Lollum,Friesland
Lomm,Limburg
Longerhouw,Friesland
Lonneker,Overijssel
Loo,Noord-Brabant
Loobeek,Limburg
Loobrink,Gelderland
Looieind,Noord-Brabant
Looienhoek,Noord-Brabant
Looiwinkel,Limburg
Look,Overijssel
Loon,Drenthe
Loon op Zand,Noord-Brabant
Looneind,Noord-Brabant
Loons Hoekje,Noord-Brabant
Loonse Hoek,Noord-Brabant
Looperskapelle,Zeeland
Loosbroek,Noord-Brabant
Loosdorp,Utrecht
Loosdrecht,Noord-Holland
Loosduinen,Zuid-Holland
Looveer,Gelderland
Loozen,Overijssel
Lopik,Utrecht
Lopikerkapel,Utrecht
Loppersum,Groningen
Losdorp,Groningen
Losser,Overijssel
Lottum,Limburg
Lovendaal,Limburg
Loveren,Noord-Brabant
Lubbinge,Drenthe
Lucaswolde,Groningen
Luchen,Noord-Brabant
Lucht, Ter,Zuid-Holland
Luchtenburg,Gelderland
Luchtenveld,Friesland
Luddeweer,Groningen
Luinjeberd,Friesland
Luissel,Noord-Brabant
Luitert,Noord-Brabant
Lula,Groningen
Lunen,Gelderland
Lunssloten,Drenthe
Lunteren,Gelderland
Luntershoek,Zeeland
Lutje Marne,Groningen
Lutje Saaksum,Groningen
Lutjebroek,Noord-Holland
Lutjegast,Groningen
Lutjelollum,Friesland
Lutjeloo,Groningen
Lutjerijp,Groningen
Lutjewijtwerd,Groningen
Lutjewinkel,Noord-Holland
Lutjewolde,Groningen
Lutkepost,Friesland
Lutkewierum,Friesland
Luttelgeest,Flevoland
Luttelherpt,Noord-Brabant
Lutten,Overijssel
Lutten-Oever,Overijssel
Luttenberg,Overijssel
Lutterhartje,Overijssel
Lutterveld,Gelderland
Luxterhoek,Friesland
Luxwoude,Friesland
Luyksgestel,Noord-Brabant
Lyts Midhuzen,Friesland
Lytse Geast,Friesland
Lytsewierrum,Friesland
Lytshuzen,Friesland
Mûnein,Friesland
Maagd van Gent,Zeeland
Maaidijk,Zeeland
Maaijkant,Noord-Brabant
Maalbergen,Noord-Brabant
Maalbroek,Limburg
Maaldrift,Zuid-Holland
Maalstede,Zeeland
Maarheeze,Noord-Brabant
Maarhuizen,Groningen
Maarn,Utrecht
Maarsbergen,Utrecht
Maarssen,Utrecht
Maarsseveen,Utrecht
Maartensdijk,Utrecht
Maasband,Limburg
Maasbommel,Gelderland
Maasbracht,Limburg
Maasbree,Limburg
Maasdam,Zuid-Holland
Maasdijk,Zuid-Holland
Maashees,Noord-Brabant
Maaskant,Noord-Brabant
Maaskantje,Noord-Brabant
Maasland,Zuid-Holland
Maasniel,Limburg
Maassluis,Zuid-Holland
Maastricht,Limburg
Maastricht Airport,Limburg
Maasvlakte,Zuid-Holland
Maatsehei,Noord-Brabant
Macharen,Noord-Brabant
Made,Noord-Brabant
Maemert,Friesland
Magele,Overijssel
Magrette,Zeeland
Makkinga,Friesland
Makkum,Friesland
Malden,Gelderland
Maliskamp,Noord-Brabant
Malland,Zeeland
Mallem,Gelderland
Mamelis,Limburg
Mander,Overijssel
Manderveen,Overijssel
Manen,Gelderland
Mantgum,Friesland
Mantinge,Drenthe
Maren,Noord-Brabant
Maren-Kessel,Noord-Brabant
Margraten,Limburg
Mariënberg,Overijssel
Mariëndijk,Zuid-Holland
Mariënheem,Overijssel
Mariënvelde,Gelderland
Mariënwaard,Limburg
Maria Hoop,Limburg
Maria-Heide,Noord-Brabant
Mariadorp,Limburg
Mariaheide,Noord-Brabant
Mariahout,Noord-Brabant
Mariaparochie,Overijssel
Marienberg,Overijssel
Marijenkampen,Overijssel
Maris,Limburg
Markelo,Overijssel
Markelosebroek,Overijssel
Marken,Noord-Holland
Markenbinnen,Noord-Holland
Markluiden,Gelderland
Marknesse,Flevoland
Markvelde,Overijssel
Marle,Overijssel
Marolleput,Zeeland
Marrum,Friesland
Marssum,Groningen
Marsum,Groningen
Martenshoek,Groningen
Marum,Groningen
Marwijksoord,Drenthe
Mastenbroek,Overijssel
Mastwijk,Utrecht
Mataram,Overijssel
Matena,Zuid-Holland
Mathijseind,Noord-Brabant
Matsloot,Drenthe
Maurik,Gelderland
Mauritsfort,Zeeland
Maxet,Limburg
Mechelen,Limburg
Meddo,Gelderland
Medel,Gelderland
Medemblik,Noord-Holland
Medevoort,Noord-Brabant
Medler,Gelderland
Meeden,Groningen
Meedhuizen,Groningen
Meemortel,Noord-Brabant
Meer,Noord-Brabant
Meeren,Noord-Brabant
Meerenbroek,Gelderland
Meerkerk,Utrecht
Meerland,Groningen
Meerlo,Limburg
Meers,Limburg
Meerssen,Limburg
Meerssenhoven,Limburg
Meerstad,Groningen
Meerten,Gelderland
Meertenwei,Gelderland
Meerveld,Gelderland
Meerveldhoven,Noord-Brabant
Meerven,Noord-Brabant
Meerwijck,Groningen
Meerwijk,Noord-Brabant
Meeuwen,Noord-Brabant
Megchelen,Gelderland
Megelsum,Limburg
Megen,Noord-Brabant
Meije,Zuid-Holland
Meije, De,Zuid-Holland
Meijel,Limburg
Meijldoorn,Noord-Brabant
Meijsberg,Noord-Brabant
Meilahuizen,Friesland
Meilahuzen,Friesland
Mekkelhorst,Overijssel
Melderslo,Limburg
Melick,Limburg
Meliskerke,Zeeland
Melissant,Zuid-Holland
Melleschet,Limburg
Menaam,Friesland
Menaldum,Friesland
Menkeweer,Groningen
Menneweer,Groningen
Mennonietenbuurt,Noord-Holland
Mensingeweer,Groningen
Menzel,Noord-Brabant
Meppel,Drenthe
Meppen,Drenthe
Mepperveld,Drenthe
Merkelbeek,Limburg
Merlenberg,Noord-Brabant
Merm,Gelderland
Merselo,Limburg
Merum,Groningen
Mesch,Limburg
Meteren,Gelderland
Meterik,Limburg
Metslawier,Friesland
Meuhoek,Gelderland
Meulunteren,Gelderland
Mheer,Limburg
Midbuul,Noord-Brabant
Middel,Overijssel
Middelaar,Limburg
Middelbeers,Noord-Brabant
Middelbert,Groningen
Middelburen,Friesland
Middelburg,Zuid-Holland
Middeldijk (?),Zuid-Holland
Middelharnis,Zuid-Holland
Middelie,Noord-Holland
Middelijk,Limburg
Middelkoop,Utrecht
Middelrode,Noord-Brabant
Middelsluis,Zuid-Holland
Middelstum,Groningen
Middelveen,Drenthe
Midden-Eierland,Noord-Holland
Middenbeemster,Noord-Holland
Middendorp,Drenthe
Middenhof,Zeeland
Middenmeer,Noord-Holland
Midhalm,Groningen
Midhuizen,Groningen
Midlaren,Drenthe
Midlum,Friesland
Midsburen,Friesland
Midsland,Friesland
Midsland aan Zee,Friesland
Midsland-Noord,Friesland
Midwolda,Groningen
Midwolde,Groningen
Midwoud,Noord-Holland
Miedum,Friesland
Mierlo,Noord-Brabant
Mierlo-Hout,Noord-Brabant
Mijdrecht,Utrecht
Mijnden,Utrecht
Mijnsheerenland,Zuid-Holland
Mijzijde,Utrecht
Mildam,Friesland
Mildert,Limburg
Milheeze,Noord-Brabant
Mill,Noord-Brabant
Millingen,Overijssel
Millingen aan de Rijn,Gelderland
Milsbeek,Limburg
Milschot,Noord-Brabant
Milt,Gelderland
Mingersberg,Limburg
Minkeloos,Zuid-Holland
Minnertsga,Friesland
Mirns,Friesland
Mispeleind,Noord-Brabant
Miste,Gelderland
Mitselwier,Friesland
Moarre,Friesland
Moddergat,Friesland
Moeniswerf,Noord-Holland
Moerbeek,Noord-Holland
Moerdijk,Noord-Brabant
Moeren,Noord-Brabant
Moerenburg,Noord-Brabant
Moergestel,Noord-Brabant
Moerhoven,Drenthe
Moerkapelle,Zuid-Holland
Moerslag,Limburg
Moerstraten,Noord-Brabant
Moesdijk,Limburg
Moeshorn,Groningen
Moespot,Overijssel
Mokkenburg,Groningen
Molembaix,Zeeland
Molenaarsgraaf,Zuid-Holland
Molenbaan,Limburg
Molenbelt,Overijssel
Molenbuurt,Utrecht
Molendijk,Noord-Holland
Moleneind,Noord-Brabant
Moleneind buurtschap in de gemeente Aalburg,Noord-Brabant
Molenend,Friesland
Molengat,Noord-Brabant
Molenhoek,Gelderland
Molenhof,Noord-Brabant
Molenhuizen,Limburg
Molenperk,Zeeland
Molenpolder,Utrecht
Molenrij,Groningen
Molenschot,Noord-Brabant
Molenstad,Drenthe
Molenstraat,Noord-Brabant
Molenveld,Noord-Brabant
Molenvliet,Zeeland
Molenwijk,Noord-Brabant
Molkwerum,Friesland
Molletjesveer,Noord-Holland
Molsberg,Limburg
Monnickendam,Noord-Holland
Monnikendijk,Zeeland
Monster,Zuid-Holland
Montfoort,Utrecht
Montfort,Limburg
Montsamabuorren,Friesland
Mook,Limburg
Mookhoek,Zuid-Holland
Moordhuizen,Gelderland
Moordrecht,Zuid-Holland
Moorsel,Noord-Brabant
Moorst,Gelderland
Moorveld,Limburg
Moost,Limburg
Moriaanshoofd,Zeeland
Morige,Groningen
Morra,Friesland
Morsche Hoef,Noord-Brabant
Mortel,Limburg
Mosbulten,Noord-Brabant
Moscou,Drenthe
Mosik,Noord-Brabant
Moskou,Friesland
Mossel,Gelderland
Mosselaar,Noord-Brabant
Mosselhoek,Zeeland
Most,Limburg
Mostheuvel,Noord-Brabant
Mounebuorren,Friesland
Muda,Groningen
Muggenbeet,Overijssel
Muggenberg,Noord-Brabant
Muggenhol,Noord-Brabant
Muggenhool,Noord-Brabant
Muiden,Noord-Holland
Muiderberg,Noord-Holland
Muizenhol,Noord-Brabant
Mullegen,Gelderland
Mun,Noord-Brabant
Munnekeburen,Friesland
Munnekemoer,Groningen
Munnekens-Vinkel,Noord-Brabant
Munnekezijl,Friesland
Munnikenheide,Noord-Brabant
Munstergeleen,Limburg
Munsterscheveld,Drenthe
Muntendam,Groningen
Murmerwoude,Friesland
Musschenbroek,Limburg
Musschendorp,Utrecht
Mussel,Groningen
Musselkanaal,Groningen
Muyeveld,Noord-Holland
Naaldwijk,Zuid-Holland
Naarden,Noord-Holland
Naarderbos,Noord-Holland
Naarderbuorren,Friesland
Naarderburen,Friesland
Naardermeer,Noord-Holland
Nabbegat,Noord-Brabant
Nachtegaal,Limburg
Nagelbeek,Limburg
Nagele,Flevoland
Nansum,Groningen
Napels,Groningen
Naterij,Groningen
Nattenhoven,Limburg
Nauerna,Noord-Holland
Neck,Noord-Holland
Neder-Hardinxveld,Zuid-Holland
Nederasselt,Gelderland
Nederbiel,Gelderland
Nederheide,Noord-Brabant
Nederhemert,Gelderland
Nederhemert-Noord,Gelderland
Nederhemert-Zuid,Gelderland
Nederhorst den Berg,Noord-Holland
Nederland,Overijssel
Nederweert,Limburg
Nederweert-Eind,Limburg
Nederweerterdijk,Limburg
Nederwetten,Noord-Brabant
Nederwoud,Gelderland
Neede,Gelderland
Neer,Limburg
Neerbeek,Limburg
Neerbroek,Noord-Brabant
Neerdorp,Overijssel
Neereind,Noord-Brabant
Neerijnen,Gelderland
Neeritter,Limburg
Neerkant,Noord-Brabant
Neerlangel,Noord-Brabant
Neerloon,Noord-Brabant
Neersteind,Gelderland
Neerstraat,Noord-Brabant
Negenhuizen,Zuid-Holland
Nekkeveld,Gelderland
Nergena,Noord-Brabant
Nerhoven,Noord-Brabant
Nes,Friesland
Nes aan de Amstel,Noord-Holland
Nessersluis,Utrecht
Netersel,Noord-Brabant
Nettelhorst,Gelderland
Netterden,Gelderland
Niawier,Friesland
Nibbixwoud,Noord-Holland
Niebert,Groningen
Niehove,Groningen
Niekerk,Groningen
Niemeskant,Noord-Brabant
Nierhoven,Limburg
Niersen,Gelderland
Niesoord,Groningen
Nietap,Drenthe
Nieuw Acht,Noord-Brabant
Nieuw Amerika,Friesland
Nieuw Amsterdam,Drenthe
Nieuw Annerveen,Drenthe
Nieuw Beerta,Groningen
Nieuw Bergen,Limburg
Nieuw Buren,Friesland
Nieuw Heeten,Overijssel
Nieuw Milligen,Gelderland
Nieuw Moscou,Drenthe
Nieuw Scheemda,Groningen
Nieuw Schoonebeek,Drenthe
Nieuw Wehl,Gelderland
Nieuw- en Sint Joosland,Zeeland
Nieuw- en Winnerstraat,Limburg
Nieuw-Abeele,Zeeland
Nieuw-Amsterdam,Drenthe
Nieuw-Balinge,Drenthe
Nieuw-Beijerland,Zuid-Holland
Nieuw-Buinen,Drenthe
Nieuw-Dijk,Gelderland
Nieuw-Dordrecht,Drenthe
Nieuw-Gassel,Noord-Brabant
Nieuw-Groevenbeek,Gelderland
Nieuw-Haamstede,Zeeland
Nieuw-Heeten,Overijssel
Nieuw-Lekkerland,Zuid-Holland
Nieuw-Loosdrecht,Noord-Holland
Nieuw-Namen,Zeeland
Nieuw-Reemst,Gelderland
Nieuw-Roden,Drenthe
Nieuw-Schoonebeek,Drenthe
Nieuw-Stadskanaal,Groningen
Nieuw-Vennep,Noord-Holland
Nieuw-Vossemeer,Noord-Brabant
Nieuw-Weerdinge,Drenthe
Nieuw-Zwinderen,Drenthe
Nieuw(-)Bergen (?),Limburg
Nieuwaal,Gelderland
Nieuwdorp,Zeeland
Nieuwe Compagnie,Groningen
Nieuwe Dijk,Noord-Brabant
Nieuwe Krim,Drenthe
Nieuwe Meer,Noord-Holland
Nieuwe Molen,Noord-Brabant
Nieuwe Pekela,Groningen
Nieuwe Schans,Gelderland
Nieuwe Statenzijl,Groningen
Nieuwe Strumpt,Noord-Brabant
Nieuwe Tuinen,Zuid-Holland
Nieuwe Vaart,Friesland
Nieuwe Wetering,Zuid-Holland
Nieuwe-Niedorp,Noord-Holland
Nieuwe-Tonge,Zuid-Holland
Nieuwe-Vaart,Noord-Brabant
Nieuwe-Wetering,Utrecht
Nieuwebildtdijk,Friesland
Nieuwebildtzijl,Friesland
Nieuwebrug,Overijssel
Nieuwediep,Drenthe
Nieuwegein,Utrecht
Nieuwehorne,Friesland
Nieuwemolen,Noord-Brabant
Nieuwenberg,Noord-Brabant
Nieuwendijk,Zuid-Holland
Nieuwenhagen,Limburg
Nieuwenhoorn,Zuid-Holland
Nieuwer Ter Aa,Utrecht
Nieuwerbrug,Zuid-Holland
Nieuwerbrug aan den Rijn (?),Zuid-Holland
Nieuwerhoek,Utrecht
Nieuwerkerk,Zeeland
Nieuwerkerk aan den IJssel,Zuid-Holland
Nieuwerkerk ad ijssel,Zuid-Holland
Nieuwerkerke,Zeeland
Nieuwerkerke (Schutje),Zeeland
Nieuweroord,Drenthe
Nieuwersluis,Utrecht
Nieuweschans,Groningen
Nieuweschild,Noord-Holland
Nieuweschoot,Friesland
Nieuwesluis,Noord-Holland
Nieuwgraaf,Gelderland
Nieuwkerk,Noord-Brabant
Nieuwklap,Groningen
Nieuwkoop,Zuid-Holland
Nieuwkuijk,Noord-Brabant
Nieuwland,Zeeland
Nieuwlande,Drenthe
Nieuwlandse Molen,Zeeland
Nieuwleusen,Overijssel
Nieuwolda,Groningen
Nieuwolda-Oost,Groningen
Nieuwpoort,Zuid-Holland
Nieuwstad,Groningen
Nieuwstadt,Limburg
Nieuwveen,Zuid-Holland
Nieuwvliet,Zeeland
Nieuwvliet-Bad,Zeeland
Niezijl,Groningen
Niftrik,Gelderland
Nigtevecht,Utrecht
Nij Altoenae,Friesland
Nij Beets,Friesland
Nijbroek,Gelderland
Nijbuorren,Friesland
Nijeberkoop,Friesland
Nijega,Friesland
Nijehaske,Friesland
Nijeholtpade,Friesland
Nijeholtwolde,Friesland
Nijelamer,Friesland
Nijemirdum,Friesland
Nijenklooster,Groningen
Nijensleek,Drenthe
Nijentap,Drenthe
Nijetrijne,Friesland
Nijeveen,Drenthe
Nijeveensche Bovenboer,Drenthe
Nijeveense Bovenboer,Drenthe
Nijewier,Friesland
Nijezijl,Friesland
Nijhoven,Noord-Brabant
Nijhuizum,Friesland
Nijken,Limburg
Nijkerk,Gelderland
Nijkerkerveen,Gelderland
Nijklaester,Friesland
Nijland,Friesland
Nijlande,Drenthe
Nijmegen,Gelderland
Nijnsel,Noord-Brabant
Nijstad,Drenthe
Nijswiller,Limburg
Nijvelaar,Noord-Brabant
Nijverdal,Overijssel
Nijwegen,Gelderland
Nispen,Noord-Brabant
Nispense Achterhoek,Noord-Brabant
Nisse,Zeeland
Nistelrode,Noord-Brabant
Noardburgum,Friesland
Noardermar,Friesland
Noenes,Noord-Brabant
Noetsele,Overijssel
Nolde,Drenthe
NoName,
Nooitgedacht,Drenthe
Noorbeek,Limburg
Noord,Noord-Brabant
Noord Deurningen,Overijssel
Noord Haffel,Noord-Holland
Noord Scharwoude,Noord-Holland
Noord-Bakkum,Noord-Holland
Noord-Empe,Gelderland
Noord-Meer,Overijssel
Noord-Scharwoude,Noord-Holland
Noord-Sleen,Drenthe
Noord-Spierdijk,Noord-Holland
Noord-Stegeren,Overijssel
Noord, De,Noord-Holland
Noordbarge,Drenthe
Noordbeemster,Noord-Holland
Noordbergum,Friesland
Noordbroek,Groningen
Noordbroeksterhamrik,Groningen
Noordburen,Noord-Holland
Noorddijk,Groningen
Noorddorp,Noord-Holland
Noordeind,Friesland
Noordeinde,Noord-Holland
Noordeloos,Zuid-Holland
Noorden,Zuid-Holland
Noorderburen,Groningen
Noorderbuurt,Noord-Holland
Noorderhoogebrug,Groningen
Noorderkolonie,Groningen
Noordermeer,Noord-Holland
Noorderwuppen,Groningen
Noordgouwe,Zeeland
Noordhoek,Noord-Brabant
Noordhorn,Groningen
Noordhornerga,Groningen
Noordhornertolhek,Groningen
Noordijk,Gelderland
Noordijkerveld,Gelderland
Noordink,Gelderland
Noordkant,Noord-Brabant
